"x" "y" "yield" "nitro" "topo" "bv" "rep" "nf" "StripNo" "RowId" "row" "col" "cnitro" "nitro.sq" "cnitro.sq" "gridobject" "gridId"
-5136606.24757507 -6258744.39305417 99.42 99.8 "E" 167.92 "R1" "N4" "Strip: 3" 57 "57" "3" 34.9 9960.04 1218.01 "57" "1011"
-5136606.17861361 -6258735.92816191 103.97 0 "E" 170.44 "R1" "N0" "Strip: 4" 57 "57" "4" -64.9 0 4212.01 "57" "1012"
-5136606.11117748 -6258727.46246599 94.15 50.6 "E" 173.54 "R1" "N2" "Strip: 5" 57 "57" "5" -14.3 2560.36 204.49 "57" "1013"
-5136614.5072543 -6258718.93053537 93.97 39 "E" 172.91 "R1" "N1" "Strip: 6" 57 "57" "6" -25.9 1521 670.81 "57" "1014"
-5136614.43931819 -6258710.46607692 101.45 124.6 "E" 170.03 "R2" "N5" "Strip: 7" 57 "57" "7" 59.7 15525.16 3564.09 "150" "1015"
-5136614.37187527 -6258702.00039779 96.28 75.4 "E" 173.72 "R2" "N3" "Strip: 8" 57 "57" "8" 10.5 5685.16 110.25 "150" "1016"
-5136622.76794251 -6258693.46849091 101.46 99.8 "E" 174.02 "R2" "N4" "Strip: 9" 57 "57" "9" 34.9 9960.04 1218.01 "150" "1017"
-5136622.69999961 -6258685.00404925 91.31 0 "E" 169.34 "R2" "N0" "Strip: 10" 57 "57" "10" -64.9 0 4212.01 "150" "1018"
-5136622.63254991 -6258676.53838693 93.38 50.6 "E" 169.49 "R2" "N2" "Strip: 11" 57 "57" "11" -14.3 2560.36 204.49 "150" "1019"
-5136622.56460304 -6258668.07395511 98.32 39 "E" 172.42 "R2" "N1" "Strip: 12" 57 "57" "12" -25.9 1521 670.81 "150" "1020"
-5136630.96065787 -6258659.54207892 98.2 124.6 "E" 169.63 "R3" "N5" "Strip: 13" 57 "57" "13" 59.7 15525.16 3564.09 "243" "1021"
-5136630.89320137 -6258651.07643339 89.95 75.4 "E" 173.3 "R3" "N3" "Strip: 14" 57 "57" "14" 10.5 5685.16 110.25 "243" "1022"
-5136630.82524772 -6258642.61201837 88.49 99.8 "E" 170.13 "R3" "N4" "Strip: 15" 57 "57" "15" 34.9 9960.04 1218.01 "243" "1023"
-5136622.29176355 -6258634.21586003 94.62 0 "E" 174.2 "R3" "N0" "Strip: 16" 57 "57" "16" -64.9 0 4212.01 "243" "1024"
-5136630.68830231 -6258625.68278608 103.91 50.6 "E" 171.67 "R3" "N2" "Strip: 17" 57 "57" "17" -14.3 2560.36 204.49 "243" "1025"
-5136630.62034269 -6258617.21838581 100.98 39 "E" 172.66 "R3" "N1" "Strip: 18" 57 "57" "18" -25.9 1521 670.81 "243" "1026"
-5136589.45387096 -6258761.4577813 96.85 124.6 "E" 168.37 "R1" "N5" "Strip: 1" 58 "58" "1" 59.7 15525.16 3564.09 "58" "1027"
-5136589.38594726 -6258752.99329214 102.24 75.4 "E" 172.4 "R1" "N3" "Strip: 2" 58 "58" "2" 10.5 5685.16 110.25 "58" "1028"
-5136597.78253 -6258744.46010931 98.22 99.8 "E" 168.35 "R1" "N4" "Strip: 3" 58 "58" "3" 34.9 9960.04 1218.01 "58" "1029"
-5136597.71460151 -6258735.99563202 102.38 0 "E" 169.55 "R1" "N0" "Strip: 4" 58 "58" "4" -64.9 0 4212.01 "58" "1030"
-5136597.64667102 -6258727.53115966 101.67 50.6 "E" 174 "R1" "N2" "Strip: 5" 58 "58" "5" -14.3 2560.36 204.49 "58" "1031"
-5136606.04324418 -6258718.99800058 93 39 "E" 175.78 "R1" "N1" "Strip: 6" 58 "58" "6" -25.9 1521 670.81 "58" "1032"
-5136605.9753089 -6258710.53354009 99.89 124.6 "E" 170.23 "R2" "N5" "Strip: 7" 58 "58" "7" 59.7 15525.16 3564.09 "151" "1033"
-5136605.90737163 -6258702.06908452 98.63 75.4 "E" 174.28 "R2" "N3" "Strip: 8" 58 "58" "8" 10.5 5685.16 110.25 "151" "1034"
-5136614.30393519 -6258693.53594918 95.41 99.8 "E" 165.24 "R2" "N4" "Strip: 9" 58 "58" "9" 34.9 9960.04 1218.01 "151" "1035"
-5136614.23599312 -6258685.07150549 94.25 0 "E" 169.78 "R2" "N0" "Strip: 10" 58 "58" "10" -64.9 0 4212.01 "151" "1036"
-5136614.16804906 -6258676.60706671 100.35 50.6 "E" 168.72 "R2" "N2" "Strip: 11" 58 "58" "11" -14.3 2560.36 204.49 "151" "1037"
-5136614.09907088 -6258668.14221585 101.26 39 "E" 173.08 "R2" "N1" "Strip: 12" 58 "58" "12" -25.9 1521 670.81 "151" "1038"
-5136622.49665418 -6258659.60952821 94.01 124.6 "E" 171.05 "R3" "N5" "Strip: 13" 58 "58" "13" 59.7 15525.16 3564.09 "244" "1039"
-5136622.42870334 -6258651.14510623 91.78 75.4 "E" 175.39 "R3" "N3" "Strip: 14" 58 "58" "14" 10.5 5685.16 110.25 "244" "1040"
-5136622.35971837 -6258642.68027217 98.1 99.8 "E" 173.25 "R3" "N4" "Strip: 15" 58 "58" "15" 34.9 9960.04 1218.01 "244" "1041"
-5136613.82776199 -6258634.28330405 96.26 0 "E" 174.06 "R3" "N0" "Strip: 16" 58 "58" "16" -64.9 0 4212.01 "244" "1042"
-5136622.22380674 -6258625.75145281 106.46 50.6 "E" 170.38 "R3" "N2" "Strip: 17" 58 "58" "17" -14.3 2560.36 204.49 "244" "1043"
-5136622.15634311 -6258617.28582493 107.44 39 "E" 169.47 "R3" "N1" "Strip: 18" 58 "58" "18" -25.9 1521 670.81 "244" "1044"
-5136580.98936054 -6258761.52648479 94.47 124.6 "E" 166.64 "R1" "N5" "Strip: 1" 59 "59" "1" 59.7 15525.16 3564.09 "59" "1045"
-5136580.92143766 -6258753.06199359 100.87 75.4 "E" 172.39 "R1" "N3" "Strip: 2" 59 "59" "2" 10.5 5685.16 110.25 "59" "1046"
-5136589.31802157 -6258744.5288079 97.11 99.8 "E" 170.51 "R1" "N4" "Strip: 3" 59 "59" "3" 34.9 9960.04 1218.01 "59" "1047"
-5136589.25009389 -6258736.06432857 99.18 0 "E" 170.06 "R1" "N0" "Strip: 4" 59 "59" "4" -64.9 0 4212.01 "59" "1048"
-5136589.18216423 -6258727.59985418 98.14 50.6 "E" 179.88 "R1" "N2" "Strip: 5" 59 "59" "5" -14.3 2560.36 204.49 "59" "1049"
-5136597.57873855 -6258719.06669222 95.26 39 "E" 175.75 "R1" "N1" "Strip: 6" 59 "59" "6" -25.9 1521 670.81 "59" "1050"
-5136597.51080409 -6258710.60222969 104.13 124.6 "E" 173.19 "R2" "N5" "Strip: 7" 59 "59" "7" 59.7 15525.16 3564.09 "152" "1051"
-5136597.4418355 -6258702.13735508 93.42 75.4 "E" 168.88 "R2" "N3" "Strip: 8" 59 "59" "8" 10.5 5685.16 110.25 "152" "1052"
-5136605.83943237 -6258693.60463387 98.28 99.8 "E" 167.77 "R2" "N4" "Strip: 9" 59 "59" "9" 34.9 9960.04 1218.01 "152" "1053"
-5136605.77045898 -6258685.13977113 95.78 0 "E" 173.25 "R2" "N0" "Strip: 10" 59 "59" "10" -64.9 0 4212.01 "152" "1054"
-5136605.70251574 -6258676.67533032 105.73 50.6 "E" 170.83 "R2" "N2" "Strip: 11" 59 "59" "11" -14.3 2560.36 204.49 "152" "1055"
-5136605.63506569 -6258668.20966885 98.76 39 "E" 170.47 "R2" "N1" "Strip: 12" 59 "59" "12" -25.9 1521 670.81 "152" "1056"
-5136614.03112285 -6258659.67778691 101.89 124.6 "E" 173.34 "R3" "N5" "Strip: 13" 59 "59" "13" 59.7 15525.16 3564.09 "245" "1057"
-5136613.96317283 -6258651.2133629 99.41 75.4 "E" 174.26 "R3" "N3" "Strip: 14" 59 "59" "14" 10.5 5685.16 110.25 "245" "1058"
-5136613.89571598 -6258642.74771822 104.1 99.8 "E" 171.74 "R3" "N4" "Strip: 15" 59 "59" "15" 34.9 9960.04 1218.01 "245" "1059"
-5136605.36326491 -6258634.35197451 91.11 0 "E" 171.43 "R3" "N0" "Strip: 16" 59 "59" "16" -64.9 0 4212.01 "245" "1060"
-5136613.759806 -6258625.81889481 105.66 50.6 "E" 169.83 "R3" "N2" "Strip: 17" 59 "59" "17" -14.3 2560.36 204.49 "245" "1061"
-5136613.69184802 -6258617.35449048 101.82 39 "E" 166.83 "R3" "N1" "Strip: 18" 59 "59" "18" -25.9 1521 670.81 "245" "1062"
-5136572.52431281 -6258761.59354652 100.64 124.6 "E" 173.25 "R1" "N5" "Strip: 1" 60 "60" "1" 59.7 15525.16 3564.09 "60" "1063"
-5136572.45639075 -6258753.12905329 99.4 75.4 "E" 177.5 "R1" "N3" "Strip: 2" 60 "60" "2" 10.5 5685.16 110.25 "60" "1064"
-5136580.85248065 -6258744.59709031 102.53 99.8 "E" 176.62 "R1" "N4" "Strip: 3" 60 "60" "3" 34.9 9960.04 1218.01 "60" "1065"
-5136580.78504897 -6258736.13138336 93.01 0 "E" 175.52 "R1" "N0" "Strip: 4" 60 "60" "4" -64.9 0 4212.01 "60" "1066"
-5136580.71712013 -6258727.66690692 102.92 50.6 "E" 175.55 "R1" "N2" "Strip: 5" 60 "60" "5" -14.3 2560.36 204.49 "60" "1067"
-5136589.11320044 -6258719.13496768 95.87 39 "E" 179.39 "R1" "N1" "Strip: 6" 60 "60" "6" -25.9 1521 670.81 "60" "1068"
-5136589.04576197 -6258710.66927753 103.38 124.6 "E" 172.41 "R2" "N5" "Strip: 7" 60 "60" "7" 59.7 15525.16 3564.09 "153" "1069"
-5136588.97782634 -6258702.2048179 102.41 75.4 "E" 171.45 "R2" "N3" "Strip: 8" 60 "60" "8" 10.5 5685.16 110.25 "153" "1070"
-5136597.37439223 -6258693.6716768 103.53 99.8 "E" 168.91 "R2" "N4" "Strip: 9" 60 "60" "9" 34.9 9960.04 1218.01 "153" "1071"
-5136597.30645181 -6258685.20722904 96.29 0 "E" 173.64 "R2" "N0" "Strip: 10" 60 "60" "10" -64.9 0 4212.01 "153" "1072"
-5136597.23850939 -6258676.7427862 98.87 50.6 "E" 174.03 "R2" "N2" "Strip: 11" 60 "60" "11" -14.3 2560.36 204.49 "153" "1073"
-5136597.17056499 -6258668.27834828 105.16 39 "E" 172.98 "R2" "N1" "Strip: 12" 60 "60" "12" -25.9 1521 670.81 "153" "1074"
-5136605.56711848 -6258659.74523788 103.42 124.6 "E" 172.11 "R3" "N5" "Strip: 13" 60 "60" "13" 59.7 15525.16 3564.09 "246" "1075"
-5136605.49916928 -6258651.28081184 105.55 75.4 "E" 171.31 "R3" "N3" "Strip: 14" 60 "60" "14" 10.5 5685.16 110.25 "246" "1076"
-5136605.43121809 -6258642.81639071 98.81 99.8 "E" 171.22 "R3" "N4" "Strip: 15" 60 "60" "15" 34.9 9960.04 1218.01 "246" "1077"
-5136596.89823053 -6258634.41900321 102.16 0 "E" 171.42 "R3" "N0" "Strip: 16" 60 "60" "16" -64.9 0 4212.01 "246" "1078"
-5136605.29427761 -6258625.88714621 100.69 50.6 "E" 169.6 "R3" "N2" "Strip: 17" 60 "60" "17" -14.3 2560.36 204.49 "246" "1079"
-5136605.22632046 -6258617.42273985 98.66 39 "E" 168.94 "R3" "N1" "Strip: 18" 60 "60" "18" -25.9 1521 670.81 "246" "1080"
-5136564.05980171 -6258761.6622517 103.75 124.6 "E" 171.08 "R1" "N5" "Strip: 1" 61 "61" "1" 59.7 15525.16 3564.09 "61" "1081"
-5136563.99188047 -6258753.19775643 99.57 75.4 "E" 173.73 "R1" "N3" "Strip: 2" 61 "61" "2" 10.5 5685.16 110.25 "61" "1082"
-5136572.38846671 -6258744.66456498 104.35 99.8 "E" 175.46 "R1" "N4" "Strip: 3" 61 "61" "3" 34.9 9960.04 1218.01 "61" "1083"
-5136572.32054068 -6258736.20008159 93.84 0 "E" 173.95 "R1" "N0" "Strip: 4" 61 "61" "4" -64.9 0 4212.01 "61" "1084"
-5136572.25261266 -6258727.73560312 101.94 50.6 "E" 174.38 "R1" "N2" "Strip: 5" 61 "61" "5" -14.3 2560.36 204.49 "61" "1085"
-5136572.18468265 -6258719.27112957 105.73 39 "E" 176.47 "R1" "N1" "Strip: 6" 61 "61" "6" -25.9 1521 670.81 "61" "1086"
-5136572.11571852 -6258710.80624394 104.83 124.6 "E" 172.86 "R2" "N5" "Strip: 7" 61 "61" "7" 59.7 15525.16 3564.09 "154" "1087"
-5136572.0482797 -6258702.34055464 107.62 75.4 "E" 171.6 "R2" "N3" "Strip: 8" 61 "61" "8" 10.5 5685.16 110.25 "154" "1088"
-5136580.44435275 -6258693.80863339 108.16 99.8 "E" 168.92 "R2" "N4" "Strip: 9" 61 "61" "9" 34.9 9960.04 1218.01 "154" "1089"
-5136580.37641396 -6258685.34418155 96.63 0 "E" 173.48 "R2" "N0" "Strip: 10" 61 "61" "10" -64.9 0 4212.01 "154" "1090"
-5136580.30896836 -6258676.87850906 97.33 50.6 "E" 176.41 "R2" "N2" "Strip: 11" 61 "61" "11" -14.3 2560.36 204.49 "154" "1091"
-5136580.24102561 -6258668.41406707 103.46 39 "E" 167.06 "R2" "N1" "Strip: 12" 61 "61" "12" -25.9 1521 670.81 "154" "1092"
-5136588.63758141 -6258659.88095092 107.62 124.6 "E" 170.23 "R3" "N5" "Strip: 13" 61 "61" "13" 59.7 15525.16 3564.09 "247" "1093"
-5136588.56963386 -6258651.41652081 104.78 75.4 "E" 168.98 "R3" "N3" "Strip: 14" 61 "61" "14" 10.5 5685.16 110.25 "247" "1094"
-5136588.50168431 -6258642.95209561 106.88 99.8 "E" 171.41 "R3" "N4" "Strip: 15" 61 "61" "15" 34.9 9960.04 1218.01 "247" "1095"
-5136588.43373278 -6258634.48767534 93.64 0 "E" 168.08 "R3" "N0" "Strip: 16" 61 "61" "16" -64.9 0 4212.01 "247" "1096"
-5136596.83027619 -6258625.95458989 111.93 50.6 "E" 169.46 "R3" "N2" "Strip: 17" 61 "61" "17" -14.3 2560.36 204.49 "247" "1097"
-5136596.76231986 -6258617.49018149 95.81 39 "E" 166.52 "R3" "N1" "Strip: 18" 61 "61" "18" -25.9 1521 670.81 "247" "1098"
-5136555.59529027 -6258761.73095771 102.01 124.6 "E" 165.86 "R1" "N5" "Strip: 1" 62 "62" "1" 59.7 15525.16 3564.09 "62" "1099"
-5136555.52683289 -6258753.26481781 102.08 75.4 "E" 170.96 "R1" "N3" "Strip: 2" 62 "62" "2" 10.5 5685.16 110.25 "62" "1100"
-5136563.92395725 -6258744.73326609 101.6 99.8 "E" 177.53 "R1" "N4" "Strip: 3" 62 "62" "3" 34.9 9960.04 1218.01 "62" "1101"
-5136563.85499991 -6258736.26836365 99.03 0 "E" 173.5 "R1" "N0" "Strip: 4" 62 "62" "4" -64.9 0 4212.01 "62" "1102"
-5136563.78756788 -6258727.80265756 102.8 50.6 "E" 173.26 "R1" "N2" "Strip: 5" 62 "62" "5" -14.3 2560.36 204.49 "62" "1103"
-5136563.71963869 -6258719.33818197 97.94 39 "E" 177.19 "R1" "N1" "Strip: 6" 62 "62" "6" -25.9 1521 670.81 "62" "1104"
-5136563.65170752 -6258710.87371131 108.02 124.6 "E" 171.14 "R2" "N5" "Strip: 7" 62 "62" "7" 59.7 15525.16 3564.09 "155" "1105"
-5136563.58377436 -6258702.40924557 107.3 75.4 "E" 167.5 "R2" "N3" "Strip: 8" 62 "62" "8" 10.5 5685.16 110.25 "155" "1106"
-5136571.98034373 -6258693.87609585 103.11 99.8 "E" 166.48 "R2" "N4" "Strip: 9" 62 "62" "9" 34.9 9960.04 1218.01 "155" "1107"
-5136571.91240577 -6258685.41164199 95.34 0 "E" 168.45 "R2" "N0" "Strip: 10" 62 "62" "10" -64.9 0 4212.01 "155" "1108"
-5136571.84446582 -6258676.94719304 97.79 50.6 "E" 168 "R2" "N2" "Strip: 11" 62 "62" "11" -14.3 2560.36 204.49 "155" "1109"
-5136571.77652389 -6258668.48274902 99.97 39 "E" 169.45 "R2" "N1" "Strip: 12" 62 "62" "12" -25.9 1521 670.81 "155" "1110"
-5136580.17308086 -6258659.94963 110.3 124.6 "E" 172.14 "R3" "N5" "Strip: 13" 62 "62" "13" 59.7 15525.16 3564.09 "248" "1111"
-5136580.10513412 -6258651.48519785 106.71 75.4 "E" 170.89 "R3" "N3" "Strip: 14" 62 "62" "14" 10.5 5685.16 110.25 "248" "1112"
-5136580.0371854 -6258643.02077062 111.74 99.8 "E" 175.66 "R3" "N4" "Strip: 15" 62 "62" "15" 34.9 9960.04 1218.01 "248" "1113"
-5136579.96820256 -6258634.5559313 98.42 0 "E" 170.02 "R3" "N0" "Strip: 16" 62 "62" "16" -64.9 0 4212.01 "248" "1114"
-5136588.36577926 -6258626.02325999 109.24 50.6 "E" 164.57 "R3" "N2" "Strip: 17" 62 "62" "17" -14.3 2560.36 204.49 "248" "1115"
-5136588.29782375 -6258617.55884955 81 39 "E" 163.03 "R3" "N1" "Strip: 18" 62 "62" "18" -25.9 1521 670.81 "248" "1116"
-5136547.13024152 -6258761.79802196 101.66 124.6 "E" 168.49 "R1" "N5" "Strip: 1" 63 "63" "1" 59.7 15525.16 3564.09 "63" "1117"
-5136547.06232193 -6258753.33352263 95.02 75.4 "E" 171.05 "R1" "N3" "Strip: 2" 63 "63" "2" 10.5 5685.16 110.25 "63" "1118"
-5136555.45891049 -6258744.80032543 98.47 99.8 "E" 178.61 "R1" "N4" "Strip: 3" 63 "63" "3" 34.9 9960.04 1218.01 "63" "1119"
-5136555.3909861 -6258736.33583797 96.03 0 "E" 176.09 "R1" "N0" "Strip: 4" 63 "63" "4" -64.9 0 4212.01 "63" "1120"
-5136555.32305973 -6258727.87135543 100.17 50.6 "E" 172.06 "R1" "N2" "Strip: 5" 63 "63" "5" -14.3 2560.36 204.49 "63" "1121"
-5136555.25513136 -6258719.40687782 106.84 39 "E" 169.45 "R1" "N1" "Strip: 6" 63 "63" "6" -25.9 1521 670.81 "63" "1122"
-5136555.18720101 -6258710.94240512 109.01 124.6 "E" 171.25 "R2" "N5" "Strip: 7" 63 "63" "7" 59.7 15525.16 3564.09 "156" "1123"
-5136555.11823653 -6258702.47752034 101.88 75.4 "E" 167.53 "R2" "N3" "Strip: 8" 63 "63" "8" 10.5 5685.16 110.25 "156" "1124"
-5136563.51583921 -6258693.94478475 107.35 99.8 "E" 165.57 "R2" "N4" "Strip: 9" 63 "63" "9" 34.9 9960.04 1218.01 "156" "1125"
-5136563.44790207 -6258685.48032885 103.08 0 "E" 165.35 "R2" "N0" "Strip: 10" 63 "63" "10" -64.9 0 4212.01 "156" "1126"
-5136563.37893081 -6258677.01546086 93.9 50.6 "E" 169 "R2" "N2" "Strip: 11" 63 "63" "11" -14.3 2560.36 204.49 "156" "1127"
-5136563.31148486 -6258668.54978922 101.16 39 "E" 169.04 "R2" "N1" "Strip: 12" 63 "63" "12" -25.9 1521 670.81 "156" "1128"
-5136571.70857996 -6258660.01830992 112.26 124.6 "E" 170.97 "R3" "N5" "Strip: 13" 63 "63" "13" 59.7 15525.16 3564.09 "249" "1129"
-5136571.63960191 -6258651.55345872 100.57 75.4 "E" 167.23 "R3" "N3" "Strip: 14" 63 "63" "14" 10.5 5685.16 110.25 "249" "1130"
-5136571.57214918 -6258643.08780388 95.77 99.8 "E" 167.74 "R3" "N4" "Strip: 15" 63 "63" "15" 34.9 9960.04 1218.01 "249" "1131"
-5136571.50419929 -6258634.62337954 95.84 0 "E" 168.19 "R3" "N0" "Strip: 16" 63 "63" "16" -64.9 0 4212.01 "249" "1132"
-5136579.90074502 -6258626.09028833 92.21 50.6 "E" 168.51 "R3" "N2" "Strip: 17" 63 "63" "17" -14.3 2560.36 204.49 "249" "1133"
-5136579.83279034 -6258617.62587587 91 39 "E" 166.03 "R3" "N1" "Strip: 18" 63 "63" "18" -25.9 1521 670.81 "249" "1134"
-5136538.6657294 -6258761.86672966 105.88 124.6 "E" 167.05 "R1" "N5" "Strip: 1" 64 "64" "1" 59.7 15525.16 3564.09 "64" "1135"
-5136538.59781063 -6258753.40222829 102.3 75.4 "E" 162.97 "R1" "N3" "Strip: 2" 64 "64" "2" 10.5 5685.16 110.25 "64" "1136"
-5136546.99440036 -6258744.86902822 104.15 99.8 "E" 170.66 "R1" "N4" "Strip: 3" 64 "64" "3" 34.9 9960.04 1218.01 "64" "1137"
-5136546.92647679 -6258736.40453872 93.61 0 "E" 172.64 "R1" "N0" "Strip: 4" 64 "64" "4" -64.9 0 4212.01 "64" "1138"
-5136546.8575191 -6258727.93963715 102.72 50.6 "E" 170.9 "R1" "N2" "Strip: 5" 64 "64" "5" -14.3 2560.36 204.49 "64" "1139"
-5136546.79008673 -6258719.4739319 98.72 39 "E" 170.04 "R1" "N1" "Strip: 6" 64 "64" "6" -25.9 1521 670.81 "64" "1140"
-5136546.7221572 -6258711.00945717 103.36 124.6 "E" 169.74 "R2" "N5" "Strip: 7" 64 "64" "7" 59.7 15525.16 3564.09 "157" "1141"
-5136546.65422568 -6258702.54498736 104.72 75.4 "E" 168.11 "R2" "N3" "Strip: 8" 64 "64" "8" 10.5 5685.16 110.25 "157" "1142"
-5136555.05079737 -6258694.01183189 106.51 99.8 "E" 166.17 "R2" "N4" "Strip: 9" 64 "64" "9" 34.9 9960.04 1218.01 "157" "1143"
-5136554.98286106 -6258685.54737396 101.86 0 "E" 167.48 "R2" "N0" "Strip: 10" 64 "64" "10" -64.9 0 4212.01 "157" "1144"
-5136554.91492276 -6258677.08292095 98.46 50.6 "E" 171.72 "R2" "N2" "Strip: 11" 64 "64" "11" -14.3 2560.36 204.49 "157" "1145"
-5136554.84698246 -6258668.61847285 107.19 39 "E" 164.8 "R2" "N1" "Strip: 12" 64 "64" "12" -25.9 1521 670.81 "157" "1146"
-5136563.24354176 -6258660.08534808 111.35 124.6 "E" 169.57 "R3" "N5" "Strip: 13" 64 "64" "13" 59.7 15525.16 3564.09 "250" "1147"
-5136563.17559667 -6258651.62091186 98.4 75.4 "E" 167.49 "R3" "N3" "Strip: 14" 64 "64" "14" 10.5 5685.16 110.25 "250" "1148"
-5136563.10764959 -6258643.15648057 109 99.8 "E" 166.75 "R3" "N4" "Strip: 15" 64 "64" "15" 34.9 9960.04 1218.01 "250" "1149"
-5136563.03970052 -6258634.69205419 104.25 0 "E" 171.31 "R3" "N0" "Strip: 16" 64 "64" "16" -64.9 0 4212.01 "250" "1150"
-5136571.43624742 -6258626.15896011 98.37 50.6 "E" 170.25 "R3" "N2" "Strip: 17" 64 "64" "17" -14.3 2560.36 204.49 "250" "1151"
-5136571.36829355 -6258617.69454561 97.11 39 "E" 165.27 "R3" "N1" "Strip: 18" 64 "64" "18" -25.9 1521 670.81 "250" "1152"
-5136530.20067998 -6258761.93379559 104.58 124.6 "E" 166.52 "R1" "N5" "Strip: 1" 65 "65" "1" 59.7 15525.16 3564.09 "65" "1153"
-5136530.13276203 -6258753.46929219 100.09 75.4 "E" 167.63 "R1" "N3" "Strip: 2" 65 "65" "2" 10.5 5685.16 110.25 "65" "1154"
-5136538.52935292 -6258744.93608924 102.34 99.8 "E" 165.63 "R1" "N4" "Strip: 3" 65 "65" "3" 34.9 9960.04 1218.01 "65" "1155"
-5136538.46143017 -6258736.47159772 92.02 0 "E" 169.63 "R1" "N0" "Strip: 4" 65 "65" "4" -64.9 0 4212.01 "65" "1156"
-5136538.39350544 -6258728.00711111 95.02 50.6 "E" 169.9 "R1" "N2" "Strip: 5" 65 "65" "5" -14.3 2560.36 204.49 "65" "1157"
-5136538.32557872 -6258719.54262942 100.78 39 "E" 169.76 "R1" "N1" "Strip: 6" 65 "65" "6" -25.9 1521 670.81 "65" "1158"
-5136538.25765001 -6258711.07815266 106.75 124.6 "E" 167.27 "R2" "N5" "Strip: 7" 65 "65" "7" 59.7 15525.16 3564.09 "158" "1159"
-5136538.18971931 -6258702.61368082 100.61 75.4 "E" 171.36 "R2" "N3" "Strip: 8" 65 "65" "8" 10.5 5685.16 110.25 "158" "1160"
-5136546.58629217 -6258694.08052247 103.71 99.8 "E" 164.76 "R2" "N4" "Strip: 9" 65 "65" "9" 34.9 9960.04 1218.01 "158" "1161"
-5136546.51835668 -6258685.6160625 103.94 0 "E" 165.8 "R2" "N0" "Strip: 10" 65 "65" "10" -64.9 0 4212.01 "158" "1162"
-5136546.45041919 -6258677.15160746 98.05 50.6 "E" 170.79 "R2" "N2" "Strip: 11" 65 "65" "11" -14.3 2560.36 204.49 "158" "1163"
-5136546.38144759 -6258668.68674032 106.22 39 "E" 164.4 "R2" "N1" "Strip: 12" 65 "65" "12" -25.9 1521 670.81 "158" "1164"
-5136554.77904018 -6258660.15402968 109.59 124.6 "E" 164.66 "R3" "N5" "Strip: 13" 65 "65" "13" 59.7 15525.16 3564.09 "251" "1165"
-5136554.71109591 -6258651.68959143 101.88 75.4 "E" 167.85 "R3" "N3" "Strip: 14" 65 "65" "14" 10.5 5685.16 110.25 "251" "1166"
-5136554.64314966 -6258643.2251581 111.82 99.8 "E" 166.2 "R3" "N4" "Strip: 15" 65 "65" "15" 34.9 9960.04 1218.01 "251" "1167"
-5136554.57466444 -6258634.7590871 97.72 0 "E" 170.51 "R3" "N0" "Strip: 16" 65 "65" "16" -64.9 0 4212.01 "251" "1168"
-5136562.97174947 -6258626.22763273 109.97 50.6 "E" 170.74 "R3" "N2" "Strip: 17" 65 "65" "17" -14.3 2560.36 204.49 "251" "1169"
-5136562.90429159 -6258617.76199062 109.11 39 "E" 166.76 "R3" "N1" "Strip: 18" 65 "65" "18" -25.9 1521 670.81 "251" "1170"
-5136521.73616718 -6258762.00250497 104.27 124.6 "E" 166.26 "R1" "N5" "Strip: 1" 66 "66" "1" 59.7 15525.16 3564.09 "66" "1171"
-5136521.66825006 -6258753.53799954 103.22 75.4 "E" 166.37 "R1" "N3" "Strip: 2" 66 "66" "2" 10.5 5685.16 110.25 "66" "1172"
-5136530.0648421 -6258745.00479371 109.46 99.8 "E" 165.68 "R1" "N4" "Strip: 3" 66 "66" "3" 34.9 9960.04 1218.01 "66" "1173"
-5136529.99692017 -6258736.54030015 96.03 0 "E" 170.58 "R1" "N0" "Strip: 4" 66 "66" "4" -64.9 0 4212.01 "66" "1174"
-5136529.92899627 -6258728.07581151 96 50.6 "E" 167.46 "R1" "N2" "Strip: 5" 66 "66" "5" -14.3 2560.36 204.49 "66" "1175"
-5136529.86003823 -6258719.61091078 105.37 39 "E" 169.2 "R1" "N1" "Strip: 6" 66 "66" "6" -25.9 1521 670.81 "66" "1176"
-5136529.79260552 -6258711.14520639 106.07 124.6 "E" 173.29 "R2" "N5" "Strip: 7" 66 "66" "7" 59.7 15525.16 3564.09 "159" "1177"
-5136529.72467564 -6258702.68073251 99.41 75.4 "E" 169.63 "R2" "N3" "Strip: 8" 66 "66" "8" 10.5 5685.16 110.25 "159" "1178"
-5136538.12075449 -6258694.14879688 102.96 99.8 "E" 169.19 "R2" "N4" "Strip: 9" 66 "66" "9" 34.9 9960.04 1218.01 "159" "1179"
-5136538.05331499 -6258685.68310929 104.86 0 "E" 173.94 "R2" "N0" "Strip: 10" 66 "66" "10" -64.9 0 4212.01 "159" "1180"
-5136537.98537833 -6258677.21865221 98.25 50.6 "E" 165.22 "R2" "N2" "Strip: 11" 66 "66" "11" -14.3 2560.36 204.49 "159" "1181"
-5136537.91743968 -6258668.75420005 110.54 39 "E" 161.69 "R2" "N1" "Strip: 12" 66 "66" "12" -25.9 1521 670.81 "159" "1182"
-5136546.3140013 -6258660.22106953 101.3 124.6 "E" 164.81 "R3" "N5" "Strip: 13" 66 "66" "13" 59.7 15525.16 3564.09 "252" "1183"
-5136546.24605785 -6258651.75662924 99.84 75.4 "E" 165.65 "R3" "N3" "Strip: 14" 66 "66" "14" 10.5 5685.16 110.25 "252" "1184"
